Region,Site,Transect,Family,Genus,Species,Length,Comment,a,b,MaxSizeTL,Diet,Position,sstmean,Biomass,Kmax,Kmax_lowq,Kmax_uppq,somatic_G,Md,Fate
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,FALSE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T3,Pomacentridae,Chromis,Chromis notata,5.048086818,S5,0.01622,3.04,17,Plktiv,BtPlDw,24.76278683,2.226159967,0.738227665,0.680992946,0.797445297,0.032532419,0.015295782,TRUE
Sub,Meiyanshan,T4,Labridae,Oxycheilinus,Oxycheilinus bimaculatus,9.903586,,0.01905,2.77,16.4,InvMob,BnthAs,24.76278683,10.92044012,0.605892777,0.561471373,0.664732531,0.032942891,0.004028229,TRUE
Sub,Meiyanshan,T4,Labridae,Stethojulis,Stethojulis terina,3.532135,,0.00977,3.07,14.7,InvMob,BtPlAs,24.76278683,0.470293587,0.659986615,0.591228426,0.7202847,0.008295739,0.019710659,TRUE
Sub,Meiyanshan,T4,Chaetodontidae,Chaetodon,Chaetodon auripes,3.684244,,0.02291,3,20,InvMob,BtPlDw,24.76278683,1.145698235,0.469151109,0.434046537,0.499136217,0.01966343,0.02039596,TRUE
Sub,Meiyanshan,T4,Labridae,Stethojulis,Stethojulis terina,4.803502,,0.00977,3.07,14.7,InvMob,BtPlAs,24.76278683,1.208585973,0.659986615,0.591228426,0.7202847,0.013863126,0.012015251,TRUE
Sub,Meiyanshan,T4,Labridae,Stethojulis,Stethojulis terina,4.366426,,0.00977,3.07,14.7,InvMob,BtPlAs,24.76278683,0.901740767,0.659986615,0.591228426,0.7202847,0.01188816,0.014010001,TRUE
Sub,Meiyanshan,T4,Labridae,Stethojulis,Stethojulis terina,4.82377,,0.00977,3.07,14.7,InvMob,BtPlAs,24.76278683,1.224310014,0.659986615,0.591228426,0.7202847,0.013955508,0.011934075,TRUE
Sub,Meiyanshan,T4,Labridae,Halichoeres,Halichoeres nebulosus,11.934557,,0.00955,3.09,12,InvMob,BtPlDw,24.76278683,20.29246698,1.484086812,1.414960146,1.553112119,0.001395225,0.004660057,TRUE
Sub,Meiyanshan,T4,Scaridae,Scarus,Scarus psittacus,6.616417,,0.01549,3.04,43,HerDet,BtPlDw,24.76278683,4.838880968,0.191776805,0.176680848,0.21739031,0.042615657,0.009780407,TRUE
Sub,Meiyanshan,T4,Scaridae,Scarus,Scarus rivulatus,5.439103,,0.01514,3.07,48,HerDet,BtPlDw,24.76278683,2.742803117,0.24066709,0.219155695,0.267447494,0.043663008,0.019713978,TRUE
Sub,Meiyanshan,T4,Labridae,Halichoeres,Halichoeres nebulosus,11.052596,,0.00955,3.09,12,InvMob,BtPlDw,24.76278683,16.00692999,1.484086812,1.414960146,1.553112119,0.01720993,0.005273171,TRUE
Sub,Meiyanshan,T4,Labridae,Stethojulis,Stethojulis terina,5.090976,,0.00977,3.07,14.7,InvMob,BtPlAs,24.76278683,1.444687071,0.659986615,0.591228426,0.7202847,0.01517651,0.010941869,TRUE
Sub,Meiyanshan,T4,Scaridae,Scarus,Scarus ghobban,5.586775,,0.01445,3.03,75,HerDet,BtPlDw,24.76278683,2.653177012,0.170955725,0.146519598,0.193872631,0.047047996,0.025504186,TRUE
Sub,Meiyanshan,T4,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon obreptus,14.125483,,0.0195,3,15.3,HerDet,BtPlDw,24.76278683,54.95972257,0.788361967,0.721824646,0.871266752,0.029584454,0.002677596,TRUE
